battery_id,ship_name,ship_type,country,battery_name,observed_code,observed_left,latent_left,latent_minus_observed,rounded_latent,rounded_delta,internal_exact,internal_mae,internal_max_abs,range_yards,shell_size_inch,rate_of_fire,damage_rating,best_true_code,p_observed_code,p_best_true_code,observed_code_mu,best_code_mu,observed_code_z,best_code_z,log_likelihood_gain_best_vs_observed,is_reassigned_by_em,review_score
15,Ting Yuen,Battleship,China,15cm RKL/35 C/80,Y,3.0,3.8025250446316754,0.8025250446316754,4,1.0,0.775,0.225,1.0,7818.0,5.9,4.0,17.0,Z,0.048026068974609815,0.9519198002029422,7.835610940906682,5.5645389445571,-4.220751574896799,-1.8440031118526847,7.2071981902357125,True,3.253773478584318
32,Itsukushima,LightCruiser,Japan,32cm/38 M1887,Z,9.0,8.920296469038096,-0.07970353096190408,9,0.0,0.95,0.05,1.0,11390.0,12.6,0.3,42.0,Y,0.0884219943761861,0.4729311270647207,5.5645389445571,7.835610940906682,3.5119060740825714,1.135157611038457,5.522450735639762,True,2.2921906895337543
36,Matsushima,LightCruiser,Japan,32cm/38 M1887,Z,9.0,8.920296469038096,-0.07970353096190408,9,0.0,0.95,0.05,1.0,11390.0,12.6,0.3,42.0,Y,0.0884219943761861,0.4729311270647207,5.5645389445571,7.835610940906682,3.5119060740825714,1.135157611038457,5.522450735639762,True,2.2921906895337543
50,Takao,LightCruiser,Japan,15cm RKL/25 C/75,Z,9.0,8.920296469038096,-0.07970353096190408,9,0.0,0.95,0.05,1.0,6110.0,5.9,4.5,16.0,Y,0.0884219943761861,0.4729311270647207,5.5645389445571,7.835610940906682,3.5119060740825714,1.135157611038457,5.522450735639762,True,2.2921906895337543
26,Kuang Chia,LightCruiser,China,15cm RKL/35 C/80,Z,7.0,8.075453680126493,1.0754536801264933,8,1.0,0.7,0.3,1.0,7818.0,5.9,4.0,17.0,Z,0.5569646537356949,0.5569646537356949,5.5645389445571,5.5645389445571,2.6277514531427295,2.6277514531427295,0.0,False,0.9430353462643051
56,Rossiya,ArmoredCruiser,Russia,203mm/45 M1892,Q,11.0,11.595777003673888,0.5957770036738879,12,1.0,0.95,0.05,1.0,14199.0,8.0,1.5,22.0,Q,0.961141634213754,0.961141634213754,13.506626282430805,13.506626282430805,-1.9997640293634156,-1.9997640293634156,0.0,False,0.538858365786246
178,Edgar,LightCruiser,Britain,"6''/40 QF Mk I,II,III",T,8.0,9.083563223011367,1.0835632230113674,9,1.0,0.775,0.225,1.0,11413.0,6.0,6.0,16.0,T,0.9766616121147617,0.9766616121147617,9.991275791723314,9.991275791723314,-0.9499498281162635,-0.9499498281162635,0.0,False,0.5233383878852383
92,Bayan,ArmoredCruiser,Russia,152mm/45 M1892,W,8.0,9.300315965948958,1.3003159659489576,9,1.0,0.675,0.325,1.0,13453.0,6.0,7.0,16.0,W,0.9872883911864062,0.9872883911864062,9.600409617594442,9.600409617594442,-0.31405746998075906,-0.31405746998075906,0.0,False,0.5127116088135938
11,Chi Yuan,LightCruiser,China,21cm RKL/22,Y,7.0,8.075453680126493,1.0754536801264933,8,1.0,0.7,0.3,1.0,6124.0,8.2,0.8,23.0,Y,0.9935408684418782,0.9935408684418782,7.835610940906682,7.835610940906682,0.2510029900986151,0.2510029900986151,0.0,False,0.5064591315581218
13,Kuang Yi,PatrolGunboat,China,12cm SKL/40 C/88,Y,7.0,8.075453680126493,1.0754536801264933,8,1.0,0.7,0.3,1.0,11833.0,4.7,5.0,13.0,Y,0.9935408684418782,0.9935408684418782,7.835610940906682,7.835610940906682,0.2510029900986151,0.2510029900986151,0.0,False,0.5064591315581218
14,Ting Yuen,Battleship,China,30.5cm RKL/25 C/80,Y,7.0,8.075453680126493,1.0754536801264933,8,1.0,0.7,0.3,1.0,7904.0,12.0,0.6,38.0,Y,0.9935408684418782,0.9935408684418782,7.835610940906682,7.835610940906682,0.2510029900986151,0.2510029900986151,0.0,False,0.5064591315581218
18,Chao Yung,LightCruiser,China,10''/26 25-Ton BLR,Y,7.0,8.075453680126493,1.0754536801264933,8,1.0,0.7,0.3,1.0,7999.0,10.0,0.8,30.0,Y,0.9935408684418782,0.9935408684418782,7.835610940906682,7.835610940906682,0.2510029900986151,0.2510029900986151,0.0,False,0.5064591315581218
20,Chih Yuan,LightCruiser,China,21cm RKL/30 C/84,Y,7.0,8.075453680126493,1.0754536801264933,8,1.0,0.7,0.3,1.0,8228.0,8.2,1.0,26.0,Y,0.9935408684418782,0.9935408684418782,7.835610940906682,7.835610940906682,0.2510029900986151,0.2510029900986151,0.0,False,0.5064591315581218
22,King Yuan,ArmoredCruiser,China,21cm RKL/22,Y,7.0,8.075453680126493,1.0754536801264933,8,1.0,0.7,0.3,1.0,6124.0,8.2,0.8,23.0,Y,0.9935408684418782,0.9935408684418782,7.835610940906682,7.835610940906682,0.2510029900986151,0.2510029900986151,0.0,False,0.5064591315581218
24,Ping Yuen,ArmoredCruiser,China,26cm RKL C/83,Y,7.0,8.075453680126493,1.0754536801264933,8,1.0,0.7,0.3,1.0,9590.0,10.4,0.5,34.0,Y,0.9935408684418782,0.9935408684418782,7.835610940906682,7.835610940906682,0.2510029900986151,0.2510029900986151,0.0,False,0.5064591315581218
118,Mozhu Reef Battery,LandBattery,China,21cm Cannon,Y,7.0,8.075453680126493,1.0754536801264933,8,1.0,0.7,0.3,1.0,6124.0,8.2,0.8,23.0,Y,0.9935408684418782,0.9935408684418782,7.835610940906682,7.835610940906682,0.2510029900986151,0.2510029900986151,0.0,False,0.5064591315581218
184,Apollo,LightCruiser,Britain,4.7''/40 QF Type 41,Y,7.0,7.686698808640291,0.6866988086402914,8,1.0,0.8,0.2,1.0,9899.0,4.7,6.0,12.0,Y,0.9950409283226725,0.9950409283226725,7.835610940906682,7.835610940906682,-0.15584124240079225,-0.15584124240079225,0.0,False,0.5049590716773275
61,Rurik,ArmoredCruiser,Russia,152mm/45 M1892,Y,7.0,7.600235187424167,0.6002351874241674,8,1.0,0.725,0.275,1.0,12199.0,6.0,5.0,16.0,Y,0.9950499986228265,0.9950499986228265,7.835610940906682,7.835610940906682,-0.24632814865694191,-0.24632814865694191,0.0,False,0.5049500013771735
58,Gromoboi,ArmoredCruiser,Russia,203mm/45 M1892,R,11.0,11.595777003673888,0.5957770036738879,12,1.0,0.95,0.05,1.0,14199.0,8.0,1.5,22.0,R,0.9953720351006154,0.9953720351006154,11.586301853239549,11.586301853239549,0.009916043730944868,0.009916043730944868,0.0,False,0.5046279648993846
60,Rurik,ArmoredCruiser,Russia,203mm/35 M1877,R,11.0,11.595777003673888,0.5957770036738879,12,1.0,0.95,0.05,1.0,9209.0,8.0,0.6,25.0,R,0.9953720351006154,0.9953720351006154,11.586301853239549,11.586301853239549,0.009916043730944868,0.009916043730944868,0.0,False,0.5046279648993846
91,Bayan,ArmoredCruiser,Russia,203mm/45 M1892,R,11.0,11.595777003673888,0.5957770036738879,12,1.0,0.95,0.05,1.0,14199.0,8.0,1.5,22.0,R,0.9953720351006154,0.9953720351006154,11.586301853239549,11.586301853239549,0.009916043730944868,0.009916043730944868,0.0,False,0.5046279648993846
160,Admiral Nakhimov (1900),ArmoredCruiser,Russia,203mm/35 M1877,R,11.0,11.595777003673888,0.5957770036738879,12,1.0,0.95,0.05,1.0,9209.0,8.0,0.6,25.0,R,0.9953720351006154,0.9953720351006154,11.586301853239549,11.586301853239549,0.009916043730944868,0.009916043730944868,0.0,False,0.5046279648993846
145,Almirante Brown,ArmoredCruiser,China,4.7''/23.5 BLR,Z,6.0,5.498985013196373,-0.5010149868036269,5,-1.0,0.925,0.075,1.0,5260.0,4.7,3.0,11.0,Z,0.9988674681684223,0.9988674681684223,5.5645389445571,5.5645389445571,-0.06860425642980092,-0.06860425642980092,0.0,False,0.5011325318315777
